Accidents,Date,Country,Aircraft.Category,Make,Purpose.of.flight,Fatal.Injuries,Serious.Injuries,Minor.Injuries,Uninjured,Year
Accident,2019-05-06,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-07,United States,Airplane,Champion,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-05-07,United States,Airplane,Flight Design,Personal,0.0,1.0,1.0,0.0,2019
Accident,2019-05-10,United States,Airplane,Jordan Valley Llc,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-11,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-05-11,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2019
Accident,2019-05-11,United States,Airplane,Cessna,Personal,0.0,0.0,2.0,0.0,2019
Accident,2019-05-11,United States,Airplane,Cub Crafters,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-12,United States,Airplane,Stinson,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-13,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-13,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-05-14,United States,Airplane,Vought,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-05-14,United States,Airplane,RYAN JOHN STEFFEY,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-14,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-05-15,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-05-15,United States,Airplane,Aviat,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-05-15,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2019
Accident,2019-05-16,United States,Airplane,ZENITH,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-16,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-17,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-05-18,United States,Airplane,Vans,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-05-18,United States,Airplane,Stearman,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-18,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-19,United States,Airplane,Beechcraft,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-05-19,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2019
Accident,2019-05-19,United States,Airplane,Flight Design,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-21,United States,Airplane,Cessna,Personal,1.0,1.0,1.0,0.0,2019
Accident,2019-05-22,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-22,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,0.0,2019
Accident,2019-05-22,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-22,United States,Airplane,CHISTOV,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-23,United States,Airplane,Piper,Personal,0.0,0.0,2.0,0.0,2019
Accident,2019-05-23,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-24,United States,Airplane,Cirrus,Personal,2.0,0.0,0.0,0.0,2019
Accident,2019-05-24,United States,Airplane,Rockwell,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-25,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-05-25,United States,Airplane,JIHLAVAN AIRPLANES SRO,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-25,United States,Airplane,Vans,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-25,United States,Airplane,Champion,Personal,0.0,2.0,0.0,0.0,2019
Accident,2019-05-26,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-05-26,United States,Airplane,Luscombe,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-26,United States,Airplane,RAND ROBINSON,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-05-26,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-27,United States,Airplane,Aeronca,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-27,United States,Airplane,Piper,Personal,0.0,1.0,0.0,1.0,2019
Accident,2019-05-27,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-28,United States,Airplane,De Havilland,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-28,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-05-28,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-05-28,United States,Airplane,RATHEON AIRCRAFT COMPANY,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-29,United States,Airplane,Vans,Personal,1.0,0.0,1.0,0.0,2019
Accident,2019-05-29,United States,Airplane,Mooney,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-05-29,United States,Airplane,BOEING,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-05-30,United States,Airplane,Pipistrel,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-30,United States,Airplane,Bradshaw / McCauley,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-05-31,United States,Airplane,Cirrus,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-05-31,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-05-31,United States,Airplane,Malue,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-05-31,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-05-31,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-05-31,United States,Airplane,DARYL BAKER,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-01,United States,Airplane,Vans,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-01,United States,Airplane,DAVID S MEEK,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-01,United States,Airplane,Vans,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-06-01,United States,Airplane,Luscombe,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-02,United States,Airplane,DALE BERKBIGLER,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-02,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-02,United States,Airplane,Taylorcraft,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-06-04,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2019
Accident,2019-06-05,United States,Airplane,Titan,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-06-05,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-06,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-07,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-07,United States,Airplane,Piper,Personal,4.0,0.0,0.0,0.0,2019
Accident,2019-06-07,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-07,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-08,United States,Airplane,Beechcraft,Personal,2.0,0.0,0.0,0.0,2019
Accident,2019-06-08,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,2.0,2019
Accident,2019-06-08,United States,Airplane,Beechcraft,Personal,0.0,2.0,0.0,0.0,2019
Accident,2019-06-08,United States,Airplane,Beechcraft,Personal,0.0,1.0,0.0,1.0,2019
Accident,2019-06-08,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-09,United States,Airplane,Cirrus,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-09,United States,Airplane,DAVID SHOTWELL,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-09,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-09,United States,Airplane,Aviat,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-09,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-09,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-10,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-06-10,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-06-10,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-10,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-06-11,United States,Airplane,Malue,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-11,United States,Airplane,Mooney,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-06-11,United States,Airplane,GRIFF,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-06-12,United States,Airplane,QUICKSILVER,Personal,2.0,0.0,0.0,0.0,2019
Accident,2019-06-12,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,0.0,2019
Accident,2019-06-12,United States,Airplane,Aeronca,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-12,United States,Airplane,HELIO,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-13,United States,Airplane,Ercoupe,Personal,0.0,0.0,2.0,0.0,2019
Accident,2019-06-13,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-06-13,United States,Airplane,JAMES,Personal,0.0,0.0,2.0,0.0,2019
Accident,2019-06-13,United States,Airplane,JUST AIRCRAFT,Personal,0.0,1.0,0.0,1.0,2019
Accident,2019-06-14,United States,Airplane,Piper,Personal,1.0,0.0,1.0,0.0,2019
Accident,2019-06-14,United States,Airplane,Vans,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-14,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-14,United States,Airplane,KARNS,Personal,0.0,2.0,0.0,0.0,2019
Accident,2019-06-15,United States,Airplane,Nanchang,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-06-15,United States,Airplane,Cessna,Personal,0.0,0.0,3.0,0.0,2019
Accident,2019-06-15,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-06-15,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2019
Accident,2019-06-16,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-06-16,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-17,United States,Airplane,Trella,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-06-17,United States,Airplane,Quicksilver Aircraft Northeast,Personal,0.0,2.0,0.0,0.0,2019
Accident,2019-06-17,United States,Airplane,Taylorcraft,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-17,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-17,United States,Airplane,Stinson,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-18,United States,Airplane,FLIGHTSTAR,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-06-20,United States,Airplane,KIRK ELLIS WENDELL,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-20,United States,Airplane,Beechcraft,Personal,2.0,0.0,0.0,0.0,2019
Accident,2019-06-20,United States,Airplane,North American,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-06-21,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-21,United States,Airplane,Taylorcraft,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-21,United States,Airplane,Helio,Personal,3.0,0.0,0.0,0.0,2019
Accident,2019-06-21,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-21,United States,Airplane,Piper,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-06-21,United States,Airplane,Aeronca,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-21,United States,Airplane,Cirrus,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-22,United States,Airplane,Malue,Personal,1.0,1.0,0.0,0.0,2019
Accident,2019-06-22,United States,Airplane,Elmwood,Personal,0.0,1.0,1.0,0.0,2019
Accident,2019-06-22,United States,Airplane,QUICKSILVER,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-06-22,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-22,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2019
Accident,2019-06-22,United States,Airplane,Ercoupe,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-23,United States,Airplane,Piper,Personal,0.0,0.0,2.0,0.0,2019
Accident,2019-06-24,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-24,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-26,United States,Airplane,Aeronca,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-26,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,4.0,2019
Accident,2019-06-26,United States,Airplane,Piper,Personal,0.0,0.0,0.0,4.0,2019
Accident,2019-06-27,United States,Airplane,Vans,Personal,0.0,2.0,0.0,0.0,2019
Accident,2019-06-27,United States,Airplane,Beechcraft,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-06-27,United States,Airplane,Stinson,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-06-27,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-27,United States,Airplane,Vans,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-06-27,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-27,United States,Airplane,Malue,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-28,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-28,United States,Airplane,GROSCH,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-28,United States,Airplane,Beechcraft,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-06-28,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-06-29,United States,Airplane,Malue,Personal,3.0,0.0,1.0,0.0,2019
Accident,2019-06-29,United States,Airplane,Piper,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-06-29,United States,Airplane,Zenair,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-06-29,United States,Airplane,Aeronca,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-29,United States,Airplane,Vans,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-29,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2019
Accident,2019-06-29,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-06-30,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-06-30,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-30,United States,Airplane,Textron Aviation,Personal,10.0,0.0,0.0,0.0,2019
Accident,2019-06-30,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-30,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-06-30,United States,Airplane,Cub Crafters,Personal,2.0,0.0,0.0,0.0,2019
Accident,2019-06-30,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,1.0,2019
Accident,2019-07-01,United States,Airplane,GLASAIR,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-01,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-07-01,United States,Airplane,RANS,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-07-02,United States,Airplane,American Aviation,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-02,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-02,United States,Airplane,Luscombe,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-03,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-04,United States,Airplane,DIAMOND,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-04,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-07-04,United States,Airplane,Beechcraft,Personal,0.0,2.0,2.0,0.0,2019
Accident,2019-07-04,United States,Airplane,Merit Aviation Llc,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-05,United States,Airplane,Beechcraft,Personal,1.0,1.0,1.0,0.0,2019
Accident,2019-07-05,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-07,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-07,United States,Airplane,Piper,Personal,0.0,0.0,0.0,5.0,2019
Accident,2019-07-08,United States,Airplane,Rutan,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-07-08,United States,Airplane,Cessna,Personal,0.0,2.0,1.0,0.0,2019
Accident,2019-07-09,United States,Airplane,HI-MAX,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-07-09,United States,Airplane,Stinson,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-10,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-10,United States,Airplane,Piper,Personal,0.0,0.0,0.0,4.0,2019
Accident,2019-07-11,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-07-11,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-11,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2019
Accident,2019-07-11,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-12,United States,Airplane,Icon,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-12,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-07-12,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-07-13,United States,Airplane,QUICKSILVER,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-07-13,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-07-13,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-13,United States,Airplane,Zenith,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-13,United States,Airplane,Stinson,Personal,0.0,1.0,2.0,0.0,2019
Accident,2019-07-14,United States,Airplane,Piper,Personal,0.0,0.0,2.0,0.0,2019
Accident,2019-07-14,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-07-14,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-14,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-07-15,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-15,United States,Airplane,Thomas Wild,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-15,United States,Airplane,WILLIE BENNETT,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-07-15,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-15,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-16,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2019
Accident,2019-07-16,United States,Airplane,PIETENPOL,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-16,United States,Airplane,Vans,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-07-16,United States,Airplane,AEROS LTD,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-16,United States,Airplane,Progressive Aerodyne,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-07-16,United States,Airplane,CASHEN,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-07-17,United States,Airplane,Stoddard Hamilton,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-07-19,United States,Airplane,Judd,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-19,United States,Airplane,VANS,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-07-19,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-19,United States,Airplane,Piper,Personal,0.0,1.0,3.0,0.0,2019
Accident,2019-07-19,United States,Airplane,ROCKWELL,Personal,0.0,0.0,0.0,4.0,2019
Accident,2019-07-19,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-19,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-20,United States,Airplane,Vans,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-20,United States,Airplane,VALLDEJULI JOHN A,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-20,United States,Airplane,Avid,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-07-20,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-07-20,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-21,United States,Airplane,Piper,Personal,0.0,0.0,1.0,1.0,2019
Accident,2019-07-21,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-21,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-21,United States,Airplane,Evektor Aerotechnik,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-21,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,1.0,2019
Accident,2019-07-21,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-22,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-07-22,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,1.0,2019
Accident,2019-07-24,United States,Airplane,Cirrus,Personal,2.0,0.0,0.0,0.0,2019
Accident,2019-07-24,United States,Airplane,Beechcraft,Personal,3.0,0.0,0.0,0.0,2019
Accident,2019-07-24,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-24,United States,Airplane,North American,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-25,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-25,United States,Airplane,Culver,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-07-26,United States,Airplane,Stoddard-Hamilton,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-27,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2019
Accident,2019-07-27,United States,Airplane,Ryan,Personal,0.0,0.0,0.0,4.0,2019
Accident,2019-07-27,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-28,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-28,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-28,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-07-29,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2019
Accident,2019-07-30,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-30,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-07-30,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2019
Accident,2019-07-30,United States,Airplane,Cirrus,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-07-31,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2019
Accident,2019-08-01,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-08-03,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2019
Accident,2019-08-03,United States,Airplane,Cessna,Personal,0.0,4.0,0.0,0.0,2019
Accident,2019-08-03,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-08-04,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2019
Accident,2019-08-04,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2019
Accident,2019-08-05,United States,Airplane,Piper,Personal,4.0,0.0,0.0,0.0,2019
Accident,2019-08-07,United States,Airplane,Wheeler,Personal,2.0,0.0,0.0,0.0,2019
